index;Publishing Year;Book Name;Author;language_code;Author_Rating;Book_average_rating;Book_ratings_count;genre;gross sales;publisher revenue;sale price;sales rank;Publisher ;units sold
614;19960;We Were the Mulvaneys;Joyce Carol Oates;eng;Intermediate;37;77251;genre fiction;139515;83709;1065;698;Hachette Book Group;49680
615;19930;Understanding Comics: The Invisible Art;Scott McCloud;en-US;Intermediate;398;77277;nonfiction;12969;77814;99;699;Amazon Digital Services,  Inc.;49680
616;20100;Beautiful Darkness;Kami Garcia, Margaret Stohl;en-US;Intermediate;384;95447;nonfiction;26069;156414;199;700;HarperCollins Publishers;49248
617;20110;The Psychopath Test;Jon Ronson;eng;Intermediate;391;44097;genre fiction;4927;29562;379;701;Macmillan;49032
618;20050;Vanishing Acts;Jodi Picoult;en-US;Intermediate;368;79662;genre fiction;2587;15522;199;703;Random House LLC;48816
619;19950;Absolute Power;David Baldacci;eng;Excellent;415;72481;genre fiction;16562;99372;1274;704;Macmillan;48816
620;20000;Hot Six;Janet Evanovich;eng;Excellent;418;99329;genre fiction;51471;0;399;705;Amazon Digital Services,  Inc.;48600
621;20120;The Time Keeper;Mitch Albom;eng;Intermediate;385;72277;genre fiction;12771;0;99;707;Amazon Digital Services,  Inc.;48384
622;20060;A Dirty Job;Christopher Moore;en-US;Excellent;408;78523;nonfiction;12771;76626;99;707;Amazon Digital Services,  Inc.;48168
623;20030;Moneyball: The Art of Winning an Unfair Game;Michael   Lewis;en-US;Excellent;424;66406;genre fiction;12771;0;99;708;Amazon Digital Services,  Inc.;47952
624;20030;The Amulet of Samarkand;Jonathan Stroud;en-US;Intermediate;399;86062;genre fiction;12771;0;99;709;Amazon Digital Services,  Inc.;47736
625;20070;I Am America (And So Can You!);Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell;en-US;Intermediate;391;71023;genre fiction;88576;531456;692;710;Penguin Group (USA) LLC;47520
626;19810;The One Minute Manager;Kenneth H. Blanchard, Spencer Johnson;en-US;Intermediate;385;70241;children;88832;532992;694;710;Amazon Digital Services,  Inc.;47520
627;19580;Exodus;Leon Uris;eng;Excellent;433;77258;genre fiction;147072;882432;1149;711;Random House LLC;47304
628;19940;Stones from the River;Ursula Hegi;en-GB;Excellent;407;80056;genre fiction;7872;47232;615;712;Amazon Digital Services,  Inc.;47304
629;19390;The Big Sleep;Raymond Chandler;eng;Excellent;404;84489;genre fiction;12672;76032;99;713;Amazon Digital Services,  Inc.;47088
630;19450;Cannery Row ;John Steinbeck;eng;Excellent;402;81598;genre fiction;115328;691968;901;713;HarperCollins Publishers;47088
631;20110;Seriously...I'm Kidding;Ellen DeGeneres;en-US;Intermediate;372;74358;genre fiction;84328;505968;664;714;Hachette Book Group;46872
632;20000;The Miserable Mill;Lemony Snicket, Brett Helquist;en-US;Intermediate;383;101325;genre fiction;139573;837438;1099;716;Penguin Group (USA) LLC;46872
633;20120;The Snow Child;Eowyn Ivey;eng;Intermediate;395;72328;genre fiction;12573;75438;99;716;Amazon Digital Services,  Inc.;46872
634;20130;Wait for You;J. Lynn, Jennifer L. Armentrout;eng;Excellent;419;106236;genre fiction;50673;0;399;717;Amazon Digital Services,  Inc.;46440
635;20090;The Last Straw;Jeff Kinney;eng;Excellent;411;82518;genre fiction;50274;0;399;719;Amazon Digital Services,  Inc.;46440
636;13080;La Divina Commedia;Dante Alighieri, Allen Mandelbaum, Eugenio Montale;eng;Excellent;406;74130;genre fiction;12474;0;99;720;Amazon Digital Services,  Inc.;46008
637;19820;The Tao of Pooh;Benjamin Hoff, Ernest H. Shepard;eng;Excellent;401;69975;genre fiction;119875;71925;959;724;HarperCollins Publishers;46008
638;20120;Onyx;Jennifer L. Armentrout;eng;Excellent;433;111448;genre fiction;11275;6765;902;725;Random House LLC;46008
639;20130;Unravel Me (Shatter Me, #2);Tahereh Mafi;eng;Excellent;428;109183;genre fiction;12276;73656;99;728;Amazon Digital Services,  Inc.;45792
640;20030;The Birth of Venus;Sarah Dunant;en-US;Intermediate;379;78129;genre fiction;37076;0;299;730;Amazon Digital Services,  Inc.;45576
641;20050;The Opal Deception;Eoin Colfer;eng;Excellent;404;95638;genre fiction;12177;73062;99;733;Amazon Digital Services,  Inc.;45360
642;20150;Det som inte dÃ¶dar oss;David Lagercrantz, Stieg Larsson, George Goulding;eng;Intermediate;373;53751;genre fiction;12177;73062;99;736;Random House LLC;45144
643;20160;The Girls;Emma Cline;eng;Novice;349;76761;genre fiction;97478;584868;799;737;Random House LLC;44928
644;20030;The Goose Girl;Shannon Hale;en-US;Excellent;418;92952;genre fiction;12078;72468;99;738;Simon and Schuster Digital Sales Inc;44280
645;20010;Mystic River;Dennis Lehane;en-US;Excellent;419;86103;genre fiction;109678;658068;899;739;Random House LLC;43848
646;20100;Warm Bodies;Isaac Marion;;Intermediate;393;66381;genre fiction;48678;292068;399;740;Amazon Digital Services,  Inc.;43848
647;18810;The Prince and the Pauper;Mark Twain, Everett H. Emerson;eng;Intermediate;384;84682;genre fiction;96679;580074;799;741;Random House LLC;43416
648;19660;The Moon is a Harsh Mistress;Robert A. Heinlein;eng;Excellent;417;80366;genre fiction;93049;558294;769;743;Penguin Group (USA) LLC;43416
649;20100;The Forty Rules of Love;Elif Shafak, Ø¥Ù„ÙŠÙ Ø´Ø§ÙØ§Ù‚, Ø§Ø±Ø³Ù„Ø§Ù† ÙØµÛŒØ­ÛŒ, Ù…Ø­Ù…Ø¯ Ø¯Ø±ÙˆÙŠØ´;eng;Excellent;417;35283;genre fiction;11979;71874;99;743;Amazon Digital Services,  Inc.;43416
650;19990;High Five;Janet Evanovich;eng;Excellent;417;92737;children;67155;40293;555;745;Amazon Digital Services,  Inc.;43200
651;20130;Joyland;Stephen King;eng;Intermediate;39;75018;genre fiction;1188;0;99;746;Amazon Digital Services,  Inc.;42768
652;20100;é€²æ’ƒã®å·¨äºº 1;Hajime Isayama, Sheldon Drzka;eng;Famous;442;82565;genre fiction;1188;7128;99;748;Amazon Digital Services,  Inc.;42552
653;19330;Tender Is the Night;F. Scott Fitzgerald;en-US;Intermediate;383;79008;genre fiction;1188;7128;99;750;Amazon Digital Services,  Inc.;42120
654;19840;Cold Sassy Tree;Olive Ann Burns;;Intermediate;399;82281;genre fiction;95081;570486;799;751;Random House LLC;42120
655;19450;The Glass Menagerie;Tennessee Williams;eng;Intermediate;367;90032;nonfiction;11781;70686;99;752;Amazon Digital Services,  Inc.;41904
656;20110;L'amica geniale;Elena Ferrante, Ann Goldstein;eng;Intermediate;388;64637;nonfiction;91273;547638;767;753;Random House LLC;41472
657;20070;The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich;Timothy Ferriss;eng;Intermediate;384;66129;genre fiction;35581;0;299;757;Amazon Digital Services,  Inc.;41256
658;19960;The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny;Robin S. Sharma;eng;Intermediate;377;52031;genre fiction;11781;0;99;759;Amazon Digital Services,  Inc.;40824
659;20110;Rules of Civility;Amor Towles;eng;Intermediate;399;75541;genre fiction;71281;427686;599;760;Penguin Group (USA) LLC;40824
660;19700;Ringworld;Larry Niven;eng;Intermediate;396;76925;genre fiction;11781;70686;99;760;Amazon Digital Services,  Inc.;40176
661;20110;Between Shades of Gray;Ruta Sepetys;eng;Excellent;436;87718;genre fiction;23681;142086;199;761;Amazon Digital Services,  Inc.;40176
662;19960;Frindle;Andrew Clements, Brian Selznick;en-US;Intermediate;379;83351;genre fiction;71281;427686;599;762;Macmillan;39960
663;20090;Dog Days;Jeff Kinney;en-US;Excellent;414;78592;genre fiction;47481;0;399;764;Amazon Digital Services,  Inc.;39744
664;20120;The Round House;Louise Erdrich;eng;Intermediate;391;67928;genre fiction;35581;0;299;764;Amazon Digital Services,  Inc.;39312
665;19730;A Wind in the Door;Madeleine L'Engle;eng;Excellent;407;87277;genre fiction;35581;0;299;765;Amazon Digital Services,  Inc.;39312
666;20120;Free Four: Tobias Tells the Divergent Story;Veronica Roth;eng;Excellent;418;81621;nonfiction;118881;713286;999;765;Hachette Book Group;38880
667;20150;A Little Life;Hanya Yanagihara;eng;Excellent;427;66782;genre fiction;35581;213486;299;766;Amazon Digital Services,  Inc.;38664
668;20030;Y: The Last Man, Vol. 1: Unmanned;Brian K. Vaughan, Pia Guerra, JosÃ© MarzÃ¡n Jr.;eng;Excellent;412;81326;genre fiction;11781;0;99;767;Amazon Digital Services,  Inc.;38664
669;20110;The Alloy of Law;Brandon Sanderson;eng;Excellent;42;72185;genre fiction;59381;0;499;768;Amazon Digital Services,  Inc.;38448
670;20110;Dead Reckoning;Charlaine Harris;eng;Intermediate;377;87066;nonfiction;11781;70686;99;770;Amazon Digital Services,  Inc.;38448
671;19850;The Accidental Tourist;Anne Tyler, Jennifer Bassett;eng;Intermediate;39;80075;genre fiction;78421;470526;659;770;Amazon Digital Services,  Inc.;38448
672;20120;Aristotle and Dante Discover the Secrets of the Universe;Benjamin Alire SÃ¡enz;;Excellent;434;108884;fiction;10829;64974;91;770;Amazon Digital Services,  Inc.;38232
673;18970;The Invisible Man;H.G. Wells;eng;Intermediate;362;84778;genre fiction;11781;70686;99;772;Macmillan;38016
674;19850;ä¸–ç•Œã®çµ‚ã‚Šã¨ãƒãƒ¼ãƒ‰ãƒœã‚¤ãƒ«ãƒ‰ãƒ»ãƒ¯ãƒ³ãƒ€ãƒ¼ãƒ©ãƒ³ãƒ‰ [Sekai no owari to hÄdoboirudo wandÄrando];Haruki Murakami, Alfred Birnbaum;eng;Excellent;415;63764;genre fiction;11781;70686;99;773;Amazon Digital Services,  Inc.;38016
675;19940;Na margem do rio Piedra eu sentei e chorei;Paulo Coelho, Alan R. Clarke;eng;Intermediate;357;62106;genre fiction;91511;549066;769;775;Random House LLC;37584
676;18120;Der Schweizerische Robinson;Johann David Wyss, Scott McKowen, Arthur Pober;eng;Intermediate;392;78355;genre fiction;35581;0;299;779;Amazon Digital Services,  Inc.;37584
677;19900;Four Past Midnight;Stephen King;en-GB;Intermediate;39;76376;nonfiction;64022;384132;538;779;HarperCollins Publishers;37368
678;20120;The Marriage Bargain;Jennifer Probst;eng;Intermediate;381;91630;genre fiction;130781;784686;1099;781;Random House LLC;37368
679;19090;Anne of Avonlea;L.M. Montgomery;en-US;Excellent;421;99918;genre fiction;11781;70686;99;782;Amazon Digital Services,  Inc.;37368
680;19300;The Little Engine That Could;Watty Piper, Doris Hauman, George Hauman;en-US;Excellent;415;82102;genre fiction;59381;0;499;783;Amazon Digital Services,  Inc.;37152
681;20130;We Are All Completely Beside Ourselves;Karen Joy Fowler;eng;Intermediate;371;59973;genre fiction;35581;0;299;783;Amazon Digital Services,  Inc.;37152
682;19960;Children of the Mind;Orson Scott Card;eng;Intermediate;374;74517;genre fiction;102221;613326;859;784;Amazon Digital Services,  Inc.;36936
683;19220;Ulysses;James Joyce;eng;Intermediate;374;76791;genre fiction;11781;0;99;786;Amazon Digital Services,  Inc.;36936
684;19980;Someone Like You;Sarah Dessen;eng;Intermediate;394;84358;nonfiction;35581;213486;299;786;Simon and Schuster Digital Sales Inc;36936
685;20030;Moloka'i;Alan Brennert;en-US;Excellent;415;75307;nonfiction;95081;570486;799;787;HarperCollins Christian Publishing;36720
686;19900;The Witching Hour;Anne Rice;eng;Excellent;41;79824;nonfiction;35754;214524;303;789;Amazon Digital Services,  Inc.;36504
687;19860;This Present Darkness;Frank E. Peretti;eng;Excellent;424;71815;genre fiction;35282;0;299;791;Amazon Digital Services,  Inc.;36504
688;20120;The Coincidence of Callie & Kayden;Jessica Sorensen;eng;Excellent;421;97615;genre fiction;11682;70092;99;792;Amazon Digital Services,  Inc.;36504
689;20150;Fates and Furies;Lauren Groff;eng;Intermediate;356;66085;genre fiction;86258;517548;731;792;HarperCollins Publishers;36504
690;19980;Summer Sisters;Judy Blume;;Intermediate;383;73515;genre fiction;86258;517548;731;794;Penguin Group (USA) LLC;36504
691;19450;Stuart Little;E.B. White, Garth Williams;en-US;Intermediate;388;89033;genre fiction;35282;211692;299;797;Amazon Digital Services,  Inc.;36504
692;19530;The Foundation Trilogy;Isaac Asimov;eng;Excellent;439;72311;fiction;106082;636492;899;797;HarperCollins Publishers;36504
693;19990;The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory;Brian Greene;en-US;Excellent;406;32626;genre fiction;35282;0;299;798;Amazon Digital Services,  Inc.;36288
694;20000;The Austere Academy;Lemony Snicket, Brett Helquist;eng;Intermediate;397;99311;genre fiction;11682;0;99;799;Amazon Digital Services,  Inc.;36288
695;20010;Seven Up;Janet Evanovich;en-US;Excellent;415;94506;genre fiction;132042;792252;1119;800;HarperCollins Publishers;36072
696;20090;The Awakening;Kelley Armstrong;eng;Excellent;416;95026;genre fiction;7611;45666;645;802;Simon and Schuster Digital Sales Inc;36072
697;20030;Death Masks;Jim Butcher;eng;Excellent;432;83664;children;6549;39294;555;802;Amazon Digital Services,  Inc.;36072
698;19930;Stellaluna;Janell Cannon;en-US;Excellent;422;87423;genre fiction;11682;70092;99;803;Amazon Digital Services,  Inc.;36072
699;20070;Before They Are Hanged;Joe Abercrombie;eng;Excellent;427;68865;genre fiction;11682;70092;99;804;Random House LLC;35856
700;20070;Loving Frank;Nancy Horan;en-US;Intermediate;373;72734;genre fiction;82482;494892;699;804;Hachette Book Group;35640
701;20020;Hard Eight;Janet Evanovich, Lorelei King;en-US;Excellent;417;93057;nonfiction;106082;636492;899;805;Random House LLC;35640
702;20010;The Vile Village;Lemony Snicket, Brett Helquist;eng;Intermediate;394;89733;genre fiction;70682;424092;599;808;Penguin Group (USA) LLC;35640
703;19730;Sybil;Flora Rheta Schreiber;en-US;Intermediate;399;72493;nonfiction;50268;301608;426;809;HarperCollins Publishing;35640
704;19800;Cosmos;Carl Sagan;eng;Excellent;435;76440;nonfiction;113162;678972;959;810;Penguin Group (USA) LLC;35640
705;20050;Haunted: A Novel of Stories;Chuck Palahniuk;eng;Intermediate;359;68861;fiction;23482;140892;199;810;Simon and Schuster Digital Sales Inc;35424
706;19870;The Shell Seekers;Rosamunde Pilcher;eng;Excellent;413;73573;genre fiction;58882;0;499;811;Amazon Digital Services,  Inc.;35424
707;20060;What Is the What: The Autobiography of Valentino Achak Deng;Dave Eggers;eng;Excellent;416;59333;genre fiction;168032;1008192;1424;811;Penguin Group (USA) LLC;35424
708;19810;CrÃ³nica de una muerte anunciada;Gabriel GarcÃ­a MÃ¡rquez, Gregory Rabassa;eng;Intermediate;395;56200;genre fiction;112808;676848;956;813;Simon and Schuster Digital Sales Inc;35208
709;18910;A Scandal in Bohemia;Ronald Holt, Arthur Conan Doyle;;Excellent;422;65422;nonfiction;35282;211692;299;814;Amazon Digital Services,  Inc.;35208
710;20110;Killing Lincoln: The Shocking Assassination that Changed America Forever;Bill O'Reilly, Martin Dugard;eng;Excellent;402;71868;children;87202;523212;739;816;Amazon Digital Services,  Inc.;35208
711;20130;The Lowland;Jhumpa Lahiri;eng;Intermediate;382;62231;genre fiction;47082;282492;399;818;Amazon Digital Services,  Inc.;35208
712;20040;The Ruins of Gorlan;John Flanagan;eng;Excellent;42;83085;nonfiction;82482;494892;699;818;Random House LLC;34992
713;20090;Wintergirls;Laurie Halse Anderson;eng;Intermediate;398;87665;genre fiction;35282;0;299;819;Amazon Digital Services,  Inc.;34992
714;20000;The Brethren;John Grisham;;Intermediate;371;69351;fiction;94282;565692;799;820;Penguin Group (USA) LLC;34992
715;19970;Assassin's Quest;Robin Hobb;eng;Excellent;418;67125;genre fiction;47082;0;399;821;Amazon Digital Services,  Inc.;34776
716;19670;Rosemary's Baby;Ira Levin;eng;Intermediate;396;78766;genre fiction;58882;0;499;823;Amazon Digital Services,  Inc.;34776
717;19840;The Talisman;Stephen King, Peter Straub;en-US;Excellent;412;79508;nonfiction;23482;140892;199;823;Amazon Digital Services,  Inc.;34776
718;19980;The Path of Daggers;Robert Jordan;eng;Intermediate;39;74815;genre fiction;23482;140892;199;824;Amazon Digital Services,  Inc.;34560
719;19580;The Dharma Bums;Jack Kerouac;en-US;Intermediate;394;62454;children;7257;43542;615;825;Amazon Digital Services,  Inc.;34560
720;20100;The Reckoning;Kelley Armstrong;en-GB;Excellent;421;92922;genre fiction;46683;0;399;826;Amazon Digital Services,  Inc.;34560
721;20120;Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity;Katherine Boo;en-US;Intermediate;397;69596;fiction;93483;560898;799;827;Random House LLC;34344
722;19340;Mary Poppins;P.L. Travers, Mary Shepard;en-US;Excellent;405;82706;genre fiction;34983;209898;299;830;Amazon Digital Services,  Inc.;34128
723;20070;Red Seas Under Red Skies;Scott Lynch;eng;Excellent;423;68255;genre fiction;34983;209898;299;831;Amazon Digital Services,  Inc.;34128
724;19840;The House on Mango Street;Sandra Cisneros;eng;Intermediate;357;81579;genre fiction;11583;0;99;832;Amazon Digital Services,  Inc.;34128
725;20080;City of Thieves;David Benioff;en-GB;Excellent;428;68063;genre fiction;23283;139698;199;832;HarperCollins Publishers;34128
726;20070;Halfway to the Grave;Jeaniene Frost;eng;Excellent;418;106608;genre fiction;23283;139698;199;834;Amazon Digital Services,  Inc.;33912
727;19800;The Twits;Roald Dahl, Quentin Blake;eng;Intermediate;394;82458;genre fiction;85527;513162;731;836;Random House LLC;33696
728;20030;Abhorsen;Garth Nix;en-US;Excellent;429;80740;nonfiction;151983;911898;1299;836;Amazon Digital Services,  Inc.;33696
729;20020;The Beach House;James Patterson, Peter de Jonge;eng;Intermediate;382;68676;genre fiction;46683;0;399;837;Amazon Digital Services,  Inc.;33480
730;19870;Eyes of the Dragon;Stephen King;eng;Intermediate;392;72714;nonfiction;70083;420498;599;837;HarperCollins Publishers;33264
731;19760;Children of Dune;Frank Herbert;eng;Intermediate;39;74133;genre fiction;11583;0;99;838;Amazon Digital Services,  Inc.;33264
732;20110;Leviathan Wakes;James S.A. Corey;eng;Excellent;42;68416;nonfiction;168948;1013688;1444;840;HarperCollins Publishers;33048
733;20150;Queen of Shadows;Sarah J. Maas;eng;Famous;46;99067;genre fiction;34983;209898;299;841;Macmillan;33048
734;19910;Maus II : And Here My Troubles Began ;Art Spiegelman;eng;Famous;441;90147;nonfiction;58383;350298;499;842;Hachette Book Group;32832
735;19620;The Snowy Day;Ezra Jack Keats;eng;Excellent;413;81914;genre fiction;11700;7020;100;843;Amazon Digital Services,  Inc.;32832
736;20030;To the Nines;Janet Evanovich;eng;Excellent;416;86963;genre fiction;140283;841698;1199;844;Penguin Group (USA) LLC;32832
737;20120;Where We Belong;Emily Giffin;en-US;Intermediate;386;68224;nonfiction;11583;0;99;845;Amazon Digital Services,  Inc.;32616
738;19940;The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus;Richard   Preston;eng;Excellent;41;72207;genre fiction;34983;0;299;846;Amazon Digital Services,  Inc.;32616
739;19990;ã‚¹ãƒ—ãƒ¼ãƒˆãƒ‹ã‚¯ã®æ‹äºº [SupÅ«toniku no Koibito];Haruki Murakami, Philip Gabriel;eng;Intermediate;382;62229;genre fiction;108459;650754;927;846;Penguin Group (USA) LLC;32616
740;20120;The Signature of All Things;Elizabeth Gilbert;eng;Intermediate;381;61135;nonfiction;23283;139698;199;848;Amazon Digital Services,  Inc.;32400
741;20030;Eats, Shoots and Leaves;Lynne Truss;en-US;Intermediate;386;79117;genre fiction;46683;0;399;852;Amazon Digital Services,  Inc.;32184
742;20040;Dead Witch Walking;Kim Harrison;en-US;Excellent;404;91390;nonfiction;34983;0;299;852;Amazon Digital Services,  Inc.;32184
743;19860;;Clement C. Moore, Jan Brett;en-US;Excellent;436;81553;genre fiction;46683;0;399;853;Amazon Digital Services,  Inc.;32184
744;20090;An Echo in the Bone;Diana Gabaldon;eng;Famous;442;68854;genre fiction;139113;834678;1189;854;Simon and Schuster Digital Sales Inc;32184
745;20110;Unearthly;Cynthia Hand;en-US;Excellent;406;99942;genre fiction;23283;139698;199;857;Hachette Book Group;31968
746;19880;The Case for Christ;Lee Strobel;;Excellent;41;67128;genre fiction;79911;479466;683;859;Macmillan;31752
747;20050;Knife of Dreams;Robert Jordan;en-US;Excellent;412;71379;genre fiction;34983;0;299;860;Amazon Digital Services,  Inc.;31752
748;20020;Hoot;Carl Hiaasen;eng;Intermediate;381;75275;genre fiction;58383;350298;499;862;Penguin Group (USA) LLC;31752
749;-170;Ã†neis;Virgil, Robert Fitzgerald;eng;Intermediate;381;75051;genre fiction;11484;0;99;863;Amazon Digital Services,  Inc.;31752
750;20120;This is How You Lose Her;Junot DÃ­az;eng;Intermediate;375;66720;nonfiction;62408;374448;538;865;Amazon Digital Services,  Inc.;31536
751;20040;ã‚¢ãƒ•ã‚¿ãƒ¼ãƒ€ãƒ¼ã‚¯ [AfutÄ dÄku];Haruki Murakami, Jay Rubin;eng;Intermediate;368;64278;genre fiction;69484;0;599;866;Amazon Digital Services,  Inc.;31536
752;19920;Ishmael: An Adventure of the Mind and Spirit;Daniel Quinn;en-US;Intermediate;397;63304;genre fiction;89204;535224;769;867;Random House LLC;31536
753;20100;It's Not Summer Without You;Jenny Han;en-US;Excellent;414;80367;genre fiction;34684;0;299;868;Amazon Digital Services,  Inc.;31536
754;20120;Pushing the Limits;Katie McGarry;eng;Excellent;408;93818;genre fiction;46284;0;399;869;Amazon Digital Services,  Inc.;31320
755;20010;Quidditch Through the Ages;Kennilworthy Whisp, J.K. Rowling;eng;Intermediate;385;90908;genre fiction;11484;68904;99;869;Random House LLC;31320
756;19770;Miss Nelson Is Missing!;Harry Allard, James  Marshall;eng;Excellent;426;77206;genre fiction;115884;695304;999;871;Penguin Group (USA) LLC;31320
757;19790;The Long Walk;Richard Bachman, Stephen King;eng;Excellent;411;71775;nonfiction;46284;277704;399;871;Hachette Book Group;31320
758;20010;The Ersatz Elevator;Lemony Snicket, Brett Helquist;eng;Excellent;401;90071;nonfiction;23084;138504;199;873;Random House LLC;31104
759;20040;Messenger ;Lois Lowry;eng;Intermediate;39;79746;genre fiction;46284;277704;399;877;Amazon Digital Services,  Inc.;30888
760;20070;Lover Revealed;J.R. Ward;eng;Excellent;43;97830;genre fiction;69484;0;599;879;Amazon Digital Services,  Inc.;30888
761;20050;'Salem's Lot The Illustrated Edition;Stephen King, Jerry N. Uelsmann;eng;Excellent;425;72797;genre fiction;77024;462144;664;879;Hachette Book Group;30672
762;20070;The Mysterious Benedict Society;Trenton Lee Stewart, Carson Ellis;en-US;Excellent;414;87335;genre fiction;11484;68904;99;881;Amazon Digital Services,  Inc.;30672
763;20070;God is Not Great: How Religion Poisons Everything;Christopher Hitchens;eng;Intermediate;396;64347;children;69484;416904;599;883;Amazon Digital Services,  Inc.;30456
764;20130;Never Too Far (Too Far, #2);Abbi Glines;eng;Excellent;421;97616;genre fiction;11484;68904;99;884;Amazon Digital Services,  Inc.;30456
765;20040;State of Fear;Michael Crichton;eng;Intermediate;369;65397;genre fiction;11484;68904;99;885;Amazon Digital Services,  Inc.;30240
766;20120;The Statistical Probability of Love at First Sight;Jennifer E. Smith;eng;Intermediate;38;89356;genre fiction;11484;0;99;886;Amazon Digital Services,  Inc.;30240
767;20040;The Golem's Eye;Jonathan Stroud;en-US;Excellent;409;69058;nonfiction;81084;486504;699;886;Simon and Schuster Digital Sales Inc;29808
768;19800;Still Life with Woodpecker;Tom Robbins;eng;Excellent;404;56802;genre fiction;34684;0;299;887;Amazon Digital Services,  Inc.;29808
769;20040;Those Who Save Us;Jenna Blum;en-US;Excellent;412;68480;genre fiction;11484;0;99;890;Amazon Digital Services,  Inc.;29808
770;20050;The Broker;John Grisham;eng;Intermediate;377;65428;genre fiction;11484;68904;99;892;Amazon Digital Services,  Inc.;29592
771;20110;Across the Universe;Beth Revis;eng;Intermediate;378;94176;genre fiction;46284;0;399;892;Amazon Digital Services,  Inc.;29376
772;19780;The Road Less Traveled:  A New Psychology of Love, Traditional Values, and Spiritual Growth;M. Scott Peck;en-US;Excellent;403;61238;nonfiction;104284;625704;899;893;Amazon Digital Services,  Inc.;29160
773;20040;Blood Rites;Jim Butcher;eng;Excellent;433;79627;nonfiction;104168;625008;898;894;Amazon Digital Services,  Inc.;28944
774;19420;The Boxcar Children;Gertrude Chandler Warner, L. Kate Deal;en-US;Excellent;409;92916;genre fiction;150684;904104;1299;894;Simon and Schuster Digital Sales Inc;28944
775;20130;The Silent Wife;A.S.A. Harrison;eng;Novice;33;60323;nonfiction;78416;470496;676;897;Amazon Digital Services,  Inc.;28728
776;20110;How to Be a Woman;Caitlin Moran;eng;Intermediate;373;70446;genre fiction;34684;0;299;898;Amazon Digital Services,  Inc.;28512
777;20160;A Court of Mist and Fury;Sarah J. Maas;eng;Famous;472;108384;genre fiction;115884;695304;999;900;Simon and Schuster Digital Sales Inc;28512
778;20100;Life;Keith Richards;en-GB;Intermediate;384;60409;genre fiction;92684;556104;799;900;Random House LLC;28512
779;20080;Unaccustomed Earth;Jhumpa Lahiri;eng;Excellent;411;60126;genre fiction;45885;0;399;903;Amazon Digital Services,  Inc.;28296
780;19980;The Pilot's Wife;Anita Shreve;eng;Intermediate;35;71777;genre fiction;136735;82041;1189;904;Simon and Schuster Digital Sales Inc;28296
781;19850;White Noise;Don DeLillo;eng;Intermediate;386;55678;genre fiction;57385;0;499;905;Amazon Digital Services,  Inc.;28296
782;19920;Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest;Stephen E. Ambrose;eng;Famous;442;66079;genre fiction;34385;0;299;907;Amazon Digital Services,  Inc.;2943
783;18590;On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life;Charles Darwin;eng;Intermediate;397;64162;genre fiction;103385;62031;899;909;HarperCollins Publishers;2943
784;20030;Blankets;Craig Thompson;eng;Excellent;406;70454;genre fiction;34385;0;299;909;Amazon Digital Services,  Inc.;2943
785;20080;The Story of Edgar Sawtelle;David Wroblewski;eng;Intermediate;36;70382;nonfiction;34385;0;299;910;Amazon Digital Services,  Inc.;2943
786;20000;Drowning Ruth;Christina Schwarz;eng;Intermediate;373;67768;genre fiction;57385;0;499;911;Amazon Digital Services,  Inc.;2916
787;19710;Post Office;Charles Bukowski;en-US;Excellent;401;59295;nonfiction;34385;20631;299;913;HarperCollins Publishers;2916
788;19920;All the Pretty Horses;Cormac McCarthy;eng;Intermediate;397;68451;genre fiction;45885;0;399;914;Amazon Digital Services,  Inc.;2916
789;19140;Sherlock Holmes: The Complete Novels and Stories, Vol 2;Arthur Conan Doyle, Kyle Freeman;;Famous;446;66857;nonfiction;126385;75831;1099;914;Random House LLC;2916
790;19970;One Piece, Volume 01;EiichirÅ Oda, Andy Nakatani;eng;Famous;442;67047;genre fiction;45885;0;399;915;Amazon Digital Services,  Inc.;2916
791;19680;The Last Unicorn;Peter S. Beagle;eng;Excellent;418;76277;genre fiction;34385;0;299;916;Amazon Digital Services,  Inc.;2916
792;20050;Magyk;Angie Sage;eng;Intermediate;38;86805;genre fiction;34385;20631;299;917;Amazon Digital Services,  Inc.;2916
793;20000;Fever 1793;Laurie Halse Anderson;en-US;Intermediate;389;81945;genre fiction;45885;0;399;918;Amazon Digital Services,  Inc.;2916
794;20080;The Likeness;Tana French;eng;Excellent;405;72480;genre fiction;80385;48231;699;920;Penguin Group (USA) LLC;2916
795;20150;Dead Wake: The Last Crossing of the Lusitania;Erik Larson;eng;Excellent;407;61439;genre fiction;93035;55821;809;921;Penguin Group (USA) LLC;2916
796;18940;The Jungle Book;Rudyard Kipling;eng;Intermediate;394;67107;fiction;11385;6831;99;922;Amazon Digital Services,  Inc.;2916
